"","X","license","name","address","lon","lat","quadrant","subhood","year","firstYr"
"5449",5449,"ABRA076360","napa 1015","1015 H ST NE, Washington DC",-76.9920617,38.8999688,"NE","Near Northeast",2009,2008
"5450",5450,"ABRA076366","twelve restaurant & lounge","1123-1125 H ST NE, Washington DC",-76.9904652,38.8998661,"NE","Near Northeast",2008,2008
"5451",5451,"ABRA076366","twelve restaurant & lounge","1123-1125 H ST NE, Washington DC",-76.9904652,38.8998661,"NE","Near Northeast",2009,2008
"5452",5452,"ABRA076366","twelve restaurant & lounge","1123-1125 H ST NE, Washington DC",-76.9904652,38.8998661,"NE","Near Northeast",2010,2008
"5453",5453,"ABRA076366","twelve restaurant & lounge","1123-1125 H ST NE, Washington DC",-76.9904652,38.8998661,"NE","Near Northeast",2011,2008
"5454",5454,"ABRA076366","twelve restaurant & lounge","1123-1125 H ST NE, Washington DC",-76.9904652,38.8998661,"NE","Near Northeast",2012,2008
"5455",5455,"ABRA076366","twelve restaurant & lounge","1123-1125 H ST NE, Washington DC",-76.9904652,38.8998661,"NE","Near Northeast",2013,2008
"5456",5456,"ABRA076369","lace","2214 RHODE ISLAND AVE NE, Washington DC",-76.9735346,38.930654,"NE","Woodridge",2010,2010
"5457",5457,"ABRA076369","lace","2214 RHODE ISLAND AVE NE, Washington DC",-76.9735346,38.930654,"NE","Woodridge",2011,2010
"5458",5458,"ABRA076369","lace","2214 RHODE ISLAND AVE NE, Washington DC",-76.9735346,38.930654,"NE","Woodridge",2012,2010
"5459",5459,"ABRA076369","lace","2214 RHODE ISLAND AVE NE, Washington DC",-76.9735346,38.930654,"NE","Woodridge",2013,2010
"5460",5460,"ABRA076369","lace","2214 RHODE ISLAND AVE NE, Washington DC",-76.9735346,38.930654,"NE","Woodridge",2014,2010
"5461",5461,"ABRA076369","lace","2214 RHODE ISLAND AVE NE, Washington DC",-76.9735346,38.930654,"NE","Woodridge",2015,2010
"5462",5462,"ABRA076380","mazu","1100 NEW YORK AVE NW, Washington DC",-77.0275892,38.9002564,"NW","Downtown",2008,2008
"5463",5463,"ABRA076380","mazu","1100 NEW YORK AVE NW, Washington DC",-77.0275892,38.9002564,"NW","Downtown",2009,2008
"5464",5464,"ABRA076380","mazu","1100 NEW YORK AVE NW, Washington DC",-77.0275892,38.9002564,"NW","Downtown",2010,2008
"5465",5465,"ABRA076380.1","aoi japnese restaurant","1100 NEW YORK AVE NW, Washington DC",-77.0275892,38.9002564,"NW","Downtown",2011,2011
"5466",5466,"ABRA076380.1","aoi japnese restaurant","1100 NEW YORK AVE NW, Washington DC",-77.0275892,38.9002564,"NW","Downtown",2012,2011
"5467",5467,"ABRA076380.1","aoi japnese restaurant","1100 NEW YORK AVE NW, Washington DC",-77.0275892,38.9002564,"NW","Downtown",2013,2011
"5468",5468,"ABRA076380.1","aoi japnese restaurant","1100 NEW YORK AVE NW, Washington DC",-77.0275892,38.9002564,"NW","Downtown",2014,2011
"5469",5469,"ABRA076380.1","aoi japnese restaurant","1100 NEW YORK AVE NW, Washington DC",-77.0275892,38.9002564,"NW","Downtown",2015,2011
"5470",5470,"ABRA076380.1","aoi japnese restaurant","1100 NEW YORK AVE NW, Washington DC",-77.0275892,38.9002564,"NW","Downtown",2016,2011
"5471",5471,"ABRA076383","brasserie beck","1101 K ST NW, Washington DC",-77.0276112,38.9029796,"NW","Downtown",2008,2008
"5472",5472,"ABRA076383","brasserie beck","1101 K ST NW, Washington DC",-77.0276112,38.9029796,"NW","Downtown",2009,2008
"5473",5473,"ABRA076383","brasserie beck","1101 K ST NW, Washington DC",-77.0276112,38.9029796,"NW","Downtown",2010,2008
"5474",5474,"ABRA076383","brasserie beck","1101 K ST NW, Washington DC",-77.0276112,38.9029796,"NW","Downtown",2011,2008
"5475",5475,"ABRA076383","brasserie beck","1101 K ST NW, Washington DC",-77.0276112,38.9029796,"NW","Downtown",2012,2008
"5476",5476,"ABRA076383","brasserie beck","1101 K ST NW, Washington DC",-77.0276112,38.9029796,"NW","Downtown",2013,2008
"5477",5477,"ABRA076383","brasserie beck","1101 K ST NW, Washington DC",-77.0276112,38.9029796,"NW","Downtown",2014,2008
"5478",5478,"ABRA076383","brasserie beck","1101 K ST NW, Washington DC",-77.0276112,38.9029796,"NW","Downtown",2015,2008
"5479",5479,"ABRA076383","brasserie beck","1101 K ST NW, Washington DC",-77.0276112,38.9029796,"NW","Downtown",2016,2008
"5480",5480,"ABRA076387","kemble park tavern","5125 MACARTHUR BLVD NW, Washington DC",-77.1016895,38.9256334,"NW","Kent",2008,2008
"5481",5481,"ABRA076387","kemble park tavern","5125 MACARTHUR BLVD NW, Washington DC",-77.1016895,38.9256334,"NW","Kent",2009,2008
"5482",5482,"ABRA076387","kemble park tavern","5125 MACARTHUR BLVD NW, Washington DC",-77.1016895,38.9256334,"NW","Kent",2010,2008
"5483",5483,"ABRA076388","vapiano","1800 M ST NW, Washington DC",-77.042174,38.9050914,"NW","Downtown",2010,2010
"5484",5484,"ABRA076388","vapiano","1800 M ST NW, Washington DC",-77.042174,38.9050914,"NW","Downtown",2011,2010
"5485",5485,"ABRA076388","vapiano","1800 M ST NW, Washington DC",-77.042174,38.9050914,"NW","Downtown",2012,2010
"5486",5486,"ABRA076388","vapiano","1800 M ST NW, Washington DC",-77.042174,38.9050914,"NW","Downtown",2013,2010
"5487",5487,"ABRA076388","vapiano","1800 M ST NW, Washington DC",-77.042174,38.9050914,"NW","Downtown",2014,2010
"5488",5488,"ABRA076388","vapiano","1800 M ST NW, Washington DC",-77.042174,38.9050914,"NW","Downtown",2015,2010
"5489",5489,"ABRA076388","vapiano","1800 M ST NW, Washington DC",-77.042174,38.9050914,"NW","Downtown",2016,2010
"5490",5490,"ABRA076396","mar de plata","1827 JEFFERSON PL NW, Washington DC",-77.0427702,38.9065963,"NW","Dupont Circle",2008,2008
"5491",5491,"ABRA076396","mar de plata","1827 JEFFERSON PL NW, Washington DC",-77.0427702,38.9065963,"NW","Dupont Circle",2009,2008
"5492",5492,"ABRA076432","odalis restaurant","827 KENNEDY ST NW, Washington DC",-77.0252415,38.9564749,"NW","Brightwood Park",2008,2008
"5493",5493,"ABRA076432","odalis restaurant","827 KENNEDY ST NW, Washington DC",-77.0252415,38.9564749,"NW","Brightwood Park",2009,2008
"5494",5494,"ABRA076432","odalis restaurant","827 KENNEDY ST NW, Washington DC",-77.0252415,38.9564749,"NW","Brightwood Park",2010,2008
"5495",5495,"ABRA076432","odalis restaurant","827 KENNEDY ST NW, Washington DC",-77.0252415,38.9564749,"NW","Brightwood Park",2011,2008
"5496",5496,"ABRA076432","odalis restaurant","827 KENNEDY ST NW, Washington DC",-77.0252415,38.9564749,"NW","Brightwood Park",2012,2008
"5497",5497,"ABRA076435","old glory","3139 M ST NW, Washington DC",-77.062213,38.9053772,"NW","East Village Georgetown",2008,2008
"5498",5498,"ABRA076435","old glory","3139 M ST NW, Washington DC",-77.062213,38.9053772,"NW","East Village Georgetown",2009,2008
"5499",5499,"ABRA076435","old glory","3139 M ST NW, Washington DC",-77.062213,38.9053772,"NW","East Village Georgetown",2010,2008
"5500",5500,"ABRA076435","old glory","3139 M ST NW, Washington DC",-77.062213,38.9053772,"NW","East Village Georgetown",2011,2008
"5501",5501,"ABRA076435","old glory","3139 M ST NW, Washington DC",-77.062213,38.9053772,"NW","East Village Georgetown",2012,2008
"5502",5502,"ABRA076435","old glory","3139 M ST NW, Washington DC",-77.062213,38.9053772,"NW","East Village Georgetown",2013,2008
"5503",5503,"ABRA076435","old glory","3139 M ST NW, Washington DC",-77.062213,38.9053772,"NW","East Village Georgetown",2014,2008
"5504",5504,"ABRA076435","old glory","3139 M ST NW, Washington DC",-77.062213,38.9053772,"NW","East Village Georgetown",2015,2008
"5505",5505,"ABRA076435","old glory","3139 M ST NW, Washington DC",-77.062213,38.9053772,"NW","East Village Georgetown",2016,2008
"5506",5506,"ABRA076441","woodley cafe","2619 CONNECTICUT AVE NW, Washington DC",-77.0513919,38.9241507,"NW","Woodley Park",2008,2008
"5507",5507,"ABRA076441","woodley cafe","2619 CONNECTICUT AVE NW, Washington DC",-77.0513919,38.9241507,"NW","Woodley Park",2009,2008
"5508",5508,"ABRA076441","woodley cafe","2619 CONNECTICUT AVE NW, Washington DC",-77.0513919,38.9241507,"NW","Woodley Park",2010,2008
"5509",5509,"ABRA076441","woodley cafe","2619 CONNECTICUT AVE NW, Washington DC",-77.0513919,38.9241507,"NW","Woodley Park",2011,2008
"5510",5510,"ABRA076441","woodley cafe","2619 CONNECTICUT AVE NW, Washington DC",-77.0513919,38.9241507,"NW","Woodley Park",2012,2008
"5511",5511,"ABRA076441","woodley cafe","2619 CONNECTICUT AVE NW, Washington DC",-77.0513919,38.9241507,"NW","Woodley Park",2013,2008
"5512",5512,"ABRA076441","woodley cafe","2619 CONNECTICUT AVE NW, Washington DC",-77.0513919,38.9241507,"NW","Woodley Park",2014,2008
"5513",5513,"ABRA076441","woodley cafe","2619 CONNECTICUT AVE NW, Washington DC",-77.0513919,38.9241507,"NW","Woodley Park",2015,2008
"5514",5514,"ABRA076441","woodley cafe","2619 CONNECTICUT AVE NW, Washington DC",-77.0513919,38.9241507,"NW","Woodley Park",2016,2008
"5515",5515,"ABRA076457","co co sala","927 F ST NW, Washington DC",-77.0252249,38.8973466,"NW","Downtown",2008,2008
"5516",5516,"ABRA076457","co co sala","927 F ST NW, Washington DC",-77.0252249,38.8973466,"NW","Downtown",2009,2008
"5517",5517,"ABRA076457","co co sala","927 F ST NW, Washington DC",-77.0252249,38.8973466,"NW","Downtown",2010,2008
"5518",5518,"ABRA076457","co co sala","927 F ST NW, Washington DC",-77.0252249,38.8973466,"NW","Downtown",2011,2008
"5519",5519,"ABRA076457","co co sala","927 F ST NW, Washington DC",-77.0252249,38.8973466,"NW","Downtown",2012,2008
"5520",5520,"ABRA076457","co co sala","927 F ST NW, Washington DC",-77.0252249,38.8973466,"NW","Downtown",2013,2008
"5521",5521,"ABRA076457","co co sala","927 F ST NW, Washington DC",-77.0252249,38.8973466,"NW","Downtown",2014,2008
"5522",5522,"ABRA076457","co co sala","927 F ST NW, Washington DC",-77.0252249,38.8973466,"NW","Downtown",2015,2008
"5523",5523,"ABRA076457","co co sala","927 F ST NW, Washington DC",-77.0252249,38.8973466,"NW","Downtown",2016,2008
"5524",5524,"ABRA076474","eighteen & red","2436 18TH ST NW, Washington DC",-77.0426657,38.9215519,"NW","Washington Heights",2008,2008
"5525",5525,"ABRA076474","eighteen & red","2436 18TH ST NW, Washington DC",-77.0426657,38.9215519,"NW","Washington Heights",2009,2008
"5526",5526,"ABRA076474","eighteen & red","2436 18TH ST NW, Washington DC",-77.0426657,38.9215519,"NW","Washington Heights",2010,2008
"5527",5527,"ABRA076490","flamenga restaurant & cafe","1119 V ST NW, Washington DC",-77.0278412,38.9182792,"NW","U Street",2008,2008
"5528",5528,"ABRA076490","flamenga restaurant & cafe","1119 V ST NW, Washington DC",-77.0278412,38.9182792,"NW","U Street",2009,2008
"5529",5529,"ABRA076495","bistro du coin","1738 CONNECTICUT AVE NW, Washington DC",-77.0462176,38.9137647,"NW","Dupont Circle",2008,2008
"5530",5530,"ABRA076495","bistro du coin","1738 CONNECTICUT AVE NW, Washington DC",-77.0462176,38.9137647,"NW","Dupont Circle",2009,2008
"5531",5531,"ABRA076495","bistro du coin","1738 CONNECTICUT AVE NW, Washington DC",-77.0462176,38.9137647,"NW","Dupont Circle",2010,2008
"5532",5532,"ABRA076495","bistro du coin","1738 CONNECTICUT AVE NW, Washington DC",-77.0462176,38.9137647,"NW","Dupont Circle",2011,2008
"5533",5533,"ABRA076495","bistro du coin","1738 CONNECTICUT AVE NW, Washington DC",-77.0462176,38.9137647,"NW","Dupont Circle",2012,2008
"5534",5534,"ABRA076495","bistro du coin","1738 CONNECTICUT AVE NW, Washington DC",-77.0462176,38.9137647,"NW","Dupont Circle",2013,2008
"5535",5535,"ABRA076495","bistro du coin","1738 CONNECTICUT AVE NW, Washington DC",-77.0462176,38.9137647,"NW","Dupont Circle",2014,2008
"5536",5536,"ABRA076495","bistro du coin","1738 CONNECTICUT AVE NW, Washington DC",-77.0462176,38.9137647,"NW","Dupont Circle",2015,2008
"5537",5537,"ABRA076495","bistro du coin","1738 CONNECTICUT AVE NW, Washington DC",-77.0462176,38.9137647,"NW","Dupont Circle",2016,2008
"5538",5538,"ABRA076532","fusion's alley","2608 CONNECTICUT AVE NW, Washington DC",-77.0520571,38.9239804,"NW","Woodley Park",2008,2008
"5539",5539,"ABRA076532","fusion's alley","2608 CONNECTICUT AVE NW, Washington DC",-77.0520571,38.9239804,"NW","Woodley Park",2009,2008
"5540",5540,"ABRA076620","plum blossom","1915 18TH ST NW, Washington DC",-77.0413903,38.9160346,"NW","Strivers Section",2008,2008
"5541",5541,"ABRA076620","plum blossom","1915 18TH ST NW, Washington DC",-77.0413903,38.9160346,"NW","Strivers Section",2009,2008
"5542",5542,"ABRA076620","plum blossom","1915 18TH ST NW, Washington DC",-77.0413903,38.9160346,"NW","Strivers Section",2010,2008
"5543",5543,"ABRA076620","plum blossom","1915 18TH ST NW, Washington DC",-77.0413903,38.9160346,"NW","Strivers Section",2011,2008
"5544",5544,"ABRA076620","plum blossom","1915 18TH ST NW, Washington DC",-77.0413903,38.9160346,"NW","Strivers Section",2012,2008
"5545",5545,"ABRA076620","plum blossom","1915 18TH ST NW, Washington DC",-77.0413903,38.9160346,"NW","Strivers Section",2013,2008
"5546",5546,"ABRA076620","plum blossom","1915 18TH ST NW, Washington DC",-77.0413903,38.9160346,"NW","Strivers Section",2014,2008
"5547",5547,"ABRA076649","h street country club","1335 H ST NE, Washington DC",-76.9870504,38.899836,"NE","Near Northeast",2010,2010
"5548",5548,"ABRA076649","h street country club","1335 H ST NE, Washington DC",-76.9870504,38.899836,"NE","Near Northeast",2011,2010
"5549",5549,"ABRA076649","h street country club","1335 H ST NE, Washington DC",-76.9870504,38.899836,"NE","Near Northeast",2012,2010
"5550",5550,"ABRA076649","h street country club","1335 H ST NE, Washington DC",-76.9870504,38.899836,"NE","Near Northeast",2013,2010
"5551",5551,"ABRA076649","h street country club","1335 H ST NE, Washington DC",-76.9870504,38.899836,"NE","Near Northeast",2014,2010
"5552",5552,"ABRA076649","h street country club","1335 H ST NE, Washington DC",-76.9870504,38.899836,"NE","Near Northeast",2015,2010
"5553",5553,"ABRA076649","h street country club","1335 H ST NE, Washington DC",-76.9870504,38.899836,"NE","Near Northeast",2016,2010
"5554",5554,"ABRA076672","el pulgarcito of america, llc","5313 GEORGIA AVE NW, Washington DC",-77.0275702,38.9545872,"NW","Petworth",2008,2008
"5555",5555,"ABRA076672","el pulgarcito of america, llc","5313 GEORGIA AVE NW, Washington DC",-77.0275702,38.9545872,"NW","Petworth",2009,2008
"5556",5556,"ABRA076672","el pulgarcito of america, llc","5313 GEORGIA AVE NW, Washington DC",-77.0275702,38.9545872,"NW","Petworth",2010,2008
"5557",5557,"ABRA076672","el pulgarcito of america, llc","5313 GEORGIA AVE NW, Washington DC",-77.0275702,38.9545872,"NW","Petworth",2011,2008
"5558",5558,"ABRA076672","el pulgarcito of america, llc","5313 GEORGIA AVE NW, Washington DC",-77.0275702,38.9545872,"NW","Petworth",2012,2008
"5559",5559,"ABRA076672","el pulgarcito of america, llc","5313 GEORGIA AVE NW, Washington DC",-77.0275702,38.9545872,"NW","Petworth",2013,2008
"5560",5560,"ABRA076672","el pulgarcito of america, llc","5313 GEORGIA AVE NW, Washington DC",-77.0275702,38.9545872,"NW","Petworth",2014,2008
"5561",5561,"ABRA076672","el pulgarcito of america, llc","5313 GEORGIA AVE NW, Washington DC",-77.0275702,38.9545872,"NW","Petworth",2015,2008
"5562",5562,"ABRA076672","el pulgarcito of america, llc","5313 GEORGIA AVE NW, Washington DC",-77.0275702,38.9545872,"NW","Petworth",2016,2008
"5563",5563,"ABRA076676","the greene turtle","601 F ST NW, Washington DC",-77.0216171,38.8983998,"NW","Downtown",2008,2008
"5564",5564,"ABRA076676","the greene turtle","601 F ST NW, Washington DC",-77.0216171,38.8983998,"NW","Downtown",2009,2008
"5565",5565,"ABRA076676","the greene turtle","601 F ST NW, Washington DC",-77.0216171,38.8983998,"NW","Downtown",2010,2008
"5566",5566,"ABRA076676","the greene turtle","601 F ST NW, Washington DC",-77.0216171,38.8983998,"NW","Downtown",2011,2008
"5567",5567,"ABRA076676","the greene turtle","601 F ST NW, Washington DC",-77.0216171,38.8983998,"NW","Downtown",2012,2008
"5568",5568,"ABRA076676","the greene turtle","601 F ST NW, Washington DC",-77.0216171,38.8983998,"NW","Downtown",2013,2008
"5569",5569,"ABRA076676","the greene turtle","601 F ST NW, Washington DC",-77.0216171,38.8983998,"NW","Downtown",2014,2008
"5570",5570,"ABRA076676","the greene turtle","601 F ST NW, Washington DC",-77.0216171,38.8983998,"NW","Downtown",2015,2008
"5571",5571,"ABRA076676","the greene turtle","601 F ST NW, Washington DC",-77.0216171,38.8983998,"NW","Downtown",2016,2008
"5572",5572,"ABRA076692","pap & petey's","421 H ST NE, Washington DC",-76.9997655,38.9000646,"NE","Near Northeast",2008,2008
"5573",5573,"ABRA076692","pap & petey's","421 H ST NE, Washington DC",-76.9997655,38.9000646,"NE","Near Northeast",2009,2008
"5574",5574,"ABRA076693","grand central","2447 18TH ST NW, Washington DC",-77.0420607,38.9217871,"NW","Reed-Cooke",2008,2008
"5575",5575,"ABRA076693","grand central","2447 18TH ST NW, Washington DC",-77.0420607,38.9217871,"NW","Reed-Cooke",2009,2008
"5576",5576,"ABRA076693","grand central","2447 18TH ST NW, Washington DC",-77.0420607,38.9217871,"NW","Reed-Cooke",2010,2008
"5577",5577,"ABRA076693","grand central","2447 18TH ST NW, Washington DC",-77.0420607,38.9217871,"NW","Reed-Cooke",2011,2008
"5578",5578,"ABRA076693","grand central","2447 18TH ST NW, Washington DC",-77.0420607,38.9217871,"NW","Reed-Cooke",2012,2008
"5579",5579,"ABRA076693","grand central","2447 18TH ST NW, Washington DC",-77.0420607,38.9217871,"NW","Reed-Cooke",2013,2008
"5580",5580,"ABRA076693","grand central","2447 18TH ST NW, Washington DC",-77.0420607,38.9217871,"NW","Reed-Cooke",2014,2008
"5581",5581,"ABRA076693","grand central","2447 18TH ST NW, Washington DC",-77.0420607,38.9217871,"NW","Reed-Cooke",2015,2008
"5582",5582,"ABRA076693","grand central","2447 18TH ST NW, Washington DC",-77.0420607,38.9217871,"NW","Reed-Cooke",2016,2008
"5583",5583,"ABRA076726","veritas wine bar","2031 FLORIDA AVE NW, Washington DC",-77.0465535,38.914353,"NW","Sheridan-Kalorama",2010,2010
"5584",5584,"ABRA076726","veritas wine bar","2031 FLORIDA AVE NW, Washington DC",-77.0465535,38.914353,"NW","Sheridan-Kalorama",2011,2010
"5585",5585,"ABRA076726","veritas wine bar","2031 FLORIDA AVE NW, Washington DC",-77.0465535,38.914353,"NW","Sheridan-Kalorama",2012,2010
"5586",5586,"ABRA076726","veritas wine bar","2031 FLORIDA AVE NW, Washington DC",-77.0465535,38.914353,"NW","Sheridan-Kalorama",2013,2010
"5587",5587,"ABRA076726.1","mcclellan's retreat","2031 FLORIDA AVE NW, Washington DC",-77.0465535,38.914353,"NW","Sheridan-Kalorama",2014,2014
"5588",5588,"ABRA076726.1","mcclellan's retreat","2031 FLORIDA AVE NW, Washington DC",-77.0465535,38.914353,"NW","Sheridan-Kalorama",2015,2014
"5589",5589,"ABRA076726.1","mcclellan's retreat","2031 FLORIDA AVE NW, Washington DC",-77.0465535,38.914353,"NW","Sheridan-Kalorama",2016,2014
"5590",5590,"ABRA076727","vapiano","623 H ST NW, Washington DC",-77.021023,38.9001189,"NW","Downtown",2010,2010
"5591",5591,"ABRA076727","vapiano","623 H ST NW, Washington DC",-77.021023,38.9001189,"NW","Downtown",2011,2010
"5592",5592,"ABRA076727","vapiano","623 H ST NW, Washington DC",-77.021023,38.9001189,"NW","Downtown",2012,2010
"5593",5593,"ABRA076727","vapiano","623 H ST NW, Washington DC",-77.021023,38.9001189,"NW","Downtown",2013,2010
"5594",5594,"ABRA076727","vapiano","623 H ST NW, Washington DC",-77.021023,38.9001189,"NW","Downtown",2014,2010
"5595",5595,"ABRA076727","vapiano","623 H ST NW, Washington DC",-77.021023,38.9001189,"NW","Downtown",2015,2010
