"","street","LICENSE..","STATUS","APPLICANT","TRADE.NAME","ADDRESS","SMD","CLASS","DESCRIPTION","Selection.DATE","Month.Sort","FY.Sort","Applicant","Owner.Name"
"1202","2700 NEW YORK AVE NE","ABRA‐
086961","Active","T & L Investment Group, 
LLC","Panda Gourmet","2700 NEW YORK AVE, NE, 
WASHINGTON, DC 20002","SMD 
5C04","C","Restaurant","APR 2013",201304,"FY2013","T & L INVESTMENT GROUP LLC","T&L HOSPITALITY INC"
"1207","2815 M ST NW","ABRA‐
077337","Active","PQ Georgetown, Inc.","Le Pain Quotidien","2815 M ST, NW, WASHINGTON, 
DC 20007","SMD 
2E06","C","Restaurant","SEP 2007",200709,"FY2007","","LE PAIN QUOTIDEN"
"1208","2815 M ST NW","ABRA‐
077337","Active","PQ Georgetown, Inc.","Le Pain Quotidien","2815 M ST, NW, WASHINGTON, 
DC 20007","SMD 
2E06","C","Restaurant","JUL 2003",200307,"FY2003","","LE PAIN QUOTIDEN"
"1211","2915 CONNECTICUT AVE NW","ABRA‐
087273","Active","Panini LLC","Lillie's Restaurant","2915 CONNECTICUT AVE, NW, 
WASHINGTON, DC 20008","SMD 
3C01","C","Restaurant","OCT 2002",200210,"FY2002","","CALHON ASSOCIATES"
"1212","2915 CONNECTICUT AVE NW","ABRA‐
087273","Active","Panini LLC","Lillie's Restaurant","2915 CONNECTICUT AVE, NW, 
WASHINGTON, DC 20008","SMD 
3C01","C","Restaurant","FEB 2011",201102,"FY2011","","CATHCONN ASSOCIATES LP"
"1213","2915 M ST NW","ABRA‐
090993","Active","Cabo Negro, Inc.","Maxime Steak Frites & Bar","2915 M ST, NW, WASHINGTON, 
DC 20007","SMD 
2E06","C","Restaurant","AUG 2013",201308,"FY2013","CABO NEGRO INC","WHEELER NAOMA AND ASHER L"
"1214","2915 M ST NW","ABRA‐
090993","Active","Cabo Negro, Inc.","Maxime Steak Frites & Bar","2915 M ST, NW, WASHINGTON, 
DC 20007","SMD 
2E06","C","Restaurant","OCT 2008",200810,"FY2008","GUARDS, INC.","GUARDS, INC."
"1215","2917 M ST NW","ABRA‐
087556","Active","Next Door Dining, LLC","Unum","2917 M ST, NW, WASHINGTON, 
DC 20007","SMD 
2E06","C","Restaurant","AUG 2011",201108,"FY2011","NEXT DOOR DINING, LLC","A.L. WHEELER AND A.L. WHEELER TRUSTEE"
"1216","2917 M ST NW","ABRA‐
087556","Active","Next Door Dining, LLC","Unum","2917 M ST, NW, WASHINGTON, 
DC 20007","SMD 
2E06","C","Restaurant","MAY 2003",200305,"FY2003","","ENLIGHTENED CONCEPTS LLC"
"1217","2917 M ST NW","ABRA‐
087556","Active","Next Door Dining, LLC","Unum","2917 M ST, NW, WASHINGTON, 
DC 20007","SMD 
2E06","C","Restaurant","APR 2008",200804,"FY2008","","WEST COAST CONCEPTS LLC"
"1218","2934 M ST NW","ABRA‐
086918","Active","Saigon Ventures LLC","Pier 2934","2934 M ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","FEB 2014",201402,"FY2014","","2930 M STREET LLC"
"1219","2934 M ST NW","ABRA‐
086918","Active","Saigon Ventures LLC","Pier 2934","2934 M ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","MAY 2011",201105,"FY2011","SAIGON VENTURES, LLC.","2930 M STREET LLC"
"1221","300 TINGEY ST SE","ABRA‐
090281","Active","Neighborhood Restaurant 
Group XIII, LLC","Bluejacket/The Arsenal","300 TINGEY ST, SE, 
WASHINGTON, DC 20003","SMD 
6D07","C","Restaurant","OCT 2013",201310,"FY2013","","FC BOILERMAKER LLC"
"1222","300 TINGEY ST SE","ABRA‐
090281","Active","Neighborhood Restaurant 
Group XIII, LLC","Bluejacket/The Arsenal","300 TINGEY ST, SE, 
WASHINGTON, DC 20003","SMD 
6D07","C","Restaurant","JUL 2013",201307,"FY2013","","FC BOILERMAKER LLC"
"1223","300 TINGEY ST SE","ABRA‐
094846","Active","CM‐YARDS, LLC","100 Montaditos","300 TINGEY ST, SE, 
WASHINGTON, DC 20003","SMD 
6D07","D","Restaurant","OCT 2013",201310,"FY2013","","FC BOILERMAKER LLC"
"1224","300 TINGEY ST SE","ABRA‐
094846","Active","CM‐YARDS, LLC","100 Montaditos","300 TINGEY ST, SE, 
WASHINGTON, DC 20003","SMD 
6D07","D","Restaurant","JUL 2013",201307,"FY2013","","FC BOILERMAKER LLC"
"1225","300 TINGEY ST SE","ABRA‐
092802","Active","Nando's at the Yards LLC","Nando's Peri Peri","300 TINGEY ST, SE, 
WASHINGTON, DC 20003","SMD 
6D07","C","Restaurant","OCT 2013",201310,"FY2013","","FC BOILERMAKER LLC"
"1226","300 TINGEY ST SE","ABRA‐
092802","Active","Nando's at the Yards LLC","Nando's Peri Peri","300 TINGEY ST, SE, 
WASHINGTON, DC 20003","SMD 
6D07","C","Restaurant","JUL 2013",201307,"FY2013","","FC BOILERMAKER LLC"
"1227","3000 K ST NW","ABRA‐
071453","Active","Ark Potomac Corp","Sequoia Grill","3000 K ST, NW, STE # 00500, 
WASHINGTON, DC 20007","SMD 
2E05","C","Restaurant","MAY 2006",200605,"FY2006","","FOLEY & LARDNER LLP"
"1228","3000 K ST NW","ABRA‐
071453","Active","Ark Potomac Corp","Sequoia Grill","3000 K ST, NW, STE # 00500, 
WASHINGTON, DC 20007","SMD 
2E05","C","Restaurant","OCT 2012",201210,"FY2012","FARMERS & FISHERS, LLC","RP MRP WASHINGTON HARBOUR LLC"
"1229","3000 K ST NW","ABRA‐
071453","Active","Ark Potomac Corp","Sequoia Grill","3000 K ST, NW, STE # 00500, 
WASHINGTON, DC 20007","SMD 
2E05","C","Restaurant","APR 2008",200804,"FY2008","","HANA WASHINGTON INC."
"1230","3000 K ST NW","ABRA‐
071453","Active","Ark Potomac Corp","Sequoia Grill","3000 K ST, NW, STE # 00500, 
WASHINGTON, DC 20007","SMD 
2E05","C","Restaurant","MAY 2010",201005,"FY2010","","HARBOUR I LLC"
"1231","3000 K ST NW","ABRA‐
071453","Active","Ark Potomac Corp","Sequoia Grill","3000 K ST, NW, STE # 00500, 
WASHINGTON, DC 20007","SMD 
2E05","C","Restaurant","APR 2007",200704,"FY2007","","AGRARIA-I, LLC."
"1232","3000 K ST NW","ABRA‐
071453","Active","Ark Potomac Corp","Sequoia Grill","3000 K ST, NW, STE # 00500, 
WASHINGTON, DC 20007","SMD 
2E05","C","Restaurant","DEC 2001",200112,"FY2001","","STP WASHINGTON HARBOUR VENTURE"
"1233","3000 K ST NW","ABRA‐
071453","Active","Ark Potomac Corp","Sequoia Grill","3000 K ST, NW, STE # 00500, 
WASHINGTON, DC 20007","SMD 
2E05","C","Restaurant","MAY 2013",201305,"FY2013","","RP MRP WASHINGTON HARBOUR LLC"
"1234","3000 K ST NW","ABRA‐
071453","Active","Ark Potomac Corp","Sequoia Grill","3000 K ST, NW, STE # 00500, 
WASHINGTON, DC 20007","SMD 
2E05","C","Restaurant","AUG 2003",200308,"FY2003","","FOLEY & LARDNER LLP"
"1235","3000 K ST NW","ABRA‐
071453","Active","Ark Potomac Corp","Sequoia Grill","3000 K ST, NW, STE # 00500, 
WASHINGTON, DC 20007","SMD 
2E05","C","Restaurant","NOV 2005",200511,"FY2005","","AGRARIA LLC"
"1236","3000 K ST NW","ABRA‐
074934","Active","Farmers Fishers  Bakers, 
LLC","Farmers Fishers Bakers","3000 K ST, NW, WASHINGTON, 
DC 20037","SMD 
2E05","C","Restaurant","MAY 2006",200605,"FY2006","","FOLEY & LARDNER LLP"
"1237","3000 K ST NW","ABRA‐
074934","Active","Farmers Fishers  Bakers, 
LLC","Farmers Fishers Bakers","3000 K ST, NW, WASHINGTON, 
DC 20037","SMD 
2E05","C","Restaurant","OCT 2012",201210,"FY2012","FARMERS & FISHERS, LLC","RP MRP WASHINGTON HARBOUR LLC"
"1238","3000 K ST NW","ABRA‐
074934","Active","Farmers Fishers  Bakers, 
LLC","Farmers Fishers Bakers","3000 K ST, NW, WASHINGTON, 
DC 20037","SMD 
2E05","C","Restaurant","APR 2008",200804,"FY2008","","HANA WASHINGTON INC."
"1239","3000 K ST NW","ABRA‐
074934","Active","Farmers Fishers  Bakers, 
LLC","Farmers Fishers Bakers","3000 K ST, NW, WASHINGTON, 
DC 20037","SMD 
2E05","C","Restaurant","MAY 2010",201005,"FY2010","","HARBOUR I LLC"
"1240","3000 K ST NW","ABRA‐
074934","Active","Farmers Fishers  Bakers, 
LLC","Farmers Fishers Bakers","3000 K ST, NW, WASHINGTON, 
DC 20037","SMD 
2E05","C","Restaurant","APR 2007",200704,"FY2007","","AGRARIA-I, LLC."
"1241","3000 K ST NW","ABRA‐
074934","Active","Farmers Fishers  Bakers, 
LLC","Farmers Fishers Bakers","3000 K ST, NW, WASHINGTON, 
DC 20037","SMD 
2E05","C","Restaurant","DEC 2001",200112,"FY2001","","STP WASHINGTON HARBOUR VENTURE"
"1242","3000 K ST NW","ABRA‐
074934","Active","Farmers Fishers  Bakers, 
LLC","Farmers Fishers Bakers","3000 K ST, NW, WASHINGTON, 
DC 20037","SMD 
2E05","C","Restaurant","MAY 2013",201305,"FY2013","","RP MRP WASHINGTON HARBOUR LLC"
"1243","3000 K ST NW","ABRA‐
074934","Active","Farmers Fishers  Bakers, 
LLC","Farmers Fishers Bakers","3000 K ST, NW, WASHINGTON, 
DC 20037","SMD 
2E05","C","Restaurant","AUG 2003",200308,"FY2003","","FOLEY & LARDNER LLP"
"1244","3000 K ST NW","ABRA‐
074934","Active","Farmers Fishers  Bakers, 
LLC","Farmers Fishers Bakers","3000 K ST, NW, WASHINGTON, 
DC 20037","SMD 
2E05","C","Restaurant","NOV 2005",200511,"FY2005","","AGRARIA LLC"
"1245","3000 K ST NW","ABRA‐
010762","Active","Dancing Crab of 
Washington Harbour Ltd 
Partnership","Tony & Joe's Seafood Place","3000 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","MAY 2006",200605,"FY2006","","FOLEY & LARDNER LLP"
"1246","3000 K ST NW","ABRA‐
010762","Active","Dancing Crab of 
Washington Harbour Ltd 
Partnership","Tony & Joe's Seafood Place","3000 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","OCT 2012",201210,"FY2012","FARMERS & FISHERS, LLC","RP MRP WASHINGTON HARBOUR LLC"
"1247","3000 K ST NW","ABRA‐
010762","Active","Dancing Crab of 
Washington Harbour Ltd 
Partnership","Tony & Joe's Seafood Place","3000 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","APR 2008",200804,"FY2008","","HANA WASHINGTON INC."
"1248","3000 K ST NW","ABRA‐
010762","Active","Dancing Crab of 
Washington Harbour Ltd 
Partnership","Tony & Joe's Seafood Place","3000 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","MAY 2010",201005,"FY2010","","HARBOUR I LLC"
"1249","3000 K ST NW","ABRA‐
010762","Active","Dancing Crab of 
Washington Harbour Ltd 
Partnership","Tony & Joe's Seafood Place","3000 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","APR 2007",200704,"FY2007","","AGRARIA-I, LLC."
"1250","3000 K ST NW","ABRA‐
010762","Active","Dancing Crab of 
Washington Harbour Ltd 
Partnership","Tony & Joe's Seafood Place","3000 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","DEC 2001",200112,"FY2001","","STP WASHINGTON HARBOUR VENTURE"
"1251","3000 K ST NW","ABRA‐
010762","Active","Dancing Crab of 
Washington Harbour Ltd 
Partnership","Tony & Joe's Seafood Place","3000 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","MAY 2013",201305,"FY2013","","RP MRP WASHINGTON HARBOUR LLC"
"1252","3000 K ST NW","ABRA‐
010762","Active","Dancing Crab of 
Washington Harbour Ltd 
Partnership","Tony & Joe's Seafood Place","3000 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","AUG 2003",200308,"FY2003","","FOLEY & LARDNER LLP"
"1253","3000 K ST NW","ABRA‐
010762","Active","Dancing Crab of 
Washington Harbour Ltd 
Partnership","Tony & Joe's Seafood Place","3000 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","NOV 2005",200511,"FY2005","","AGRARIA LLC"
"1254","3003 M ST NW","ABRA‐
090427","Active","I‐Thai, LLC","I‐Thai","3003 M ST, NW, WASHINGTON, 
DC 20007","SMD 
2E06","C","Restaurant","MAR 2014",201403,"FY2014","","3001 M STREET NW LP"
"1255","3003 M ST NW","ABRA‐
090427","Active","I‐Thai, LLC","I‐Thai","3003 M ST, NW, WASHINGTON, 
DC 20007","SMD 
2E06","C","Restaurant","APR 2014",201404,"FY2014","","3001 M STREET NW LP"
"1256","301 TINGEY ST SE","ABRA‐
090630","Active","Poyloung Group DC, LLC","Kruba","301 TINGEY ST, SE, 
WASHINGTON, DC 20003","SMD 
6D07","C","Restaurant","OCT 2012",201210,"FY2012","CHUCHART  KAMPIRAPANG",""
"1257","301 TINGEY ST SE","ABRA‐
090630","Active","Poyloung Group DC, LLC","Kruba","301 TINGEY ST, SE, 
WASHINGTON, DC 20003","SMD 
6D07","C","Restaurant","NOV 2012",201211,"FY2012","POYLOUNG GROUP DC, LLC",""
"1258","301 WATER ST SE","ABRA‐
092083","Active","Morini DC LLC","Osteria Morini/Nicoletta","301 WATER ST, SE, 
WASHINGTON, DC 20003","SMD 
6D07","C","Restaurant","NOV 2013",201311,"FY2013","","FC LUMBER SHED LLC"
"1259","301 WATER ST SE","ABRA‐
092083","Active","Morini DC LLC","Osteria Morini/Nicoletta","301 WATER ST, SE, 
WASHINGTON, DC 20003","SMD 
6D07","C","Restaurant","NOV 2013",201311,"FY2013","","FC LUMBER SHED LLC"
"1260","301 WATER ST SE","ABRA‐
092083","Active","Morini DC LLC","Osteria Morini/Nicoletta","301 WATER ST, SE, 
WASHINGTON, DC 20003","SMD 
6D07","C","Restaurant","DEC 2013",201312,"FY2013","","FC LUMBER SHED LLC"
"1261","301 WATER ST SE","ABRA‐
092094","Active","Agua 301, Inc.","Agua 301","301 WATER ST, SE, 
WASHINGTON, DC 20003","SMD 
6D07","C","Restaurant","NOV 2013",201311,"FY2013","","FC LUMBER SHED LLC"
"1262","301 WATER ST SE","ABRA‐
092094","Active","Agua 301, Inc.","Agua 301","301 WATER ST, SE, 
WASHINGTON, DC 20003","SMD 
6D07","C","Restaurant","NOV 2013",201311,"FY2013","","FC LUMBER SHED LLC"
"1263","301 WATER ST SE","ABRA‐
092094","Active","Agua 301, Inc.","Agua 301","301 WATER ST, SE, 
WASHINGTON, DC 20003","SMD 
6D07","C","Restaurant","DEC 2013",201312,"FY2013","","FC LUMBER SHED LLC"
"1266","305 PENNSYLVANIA AVE SE","ABRA‐
082062","Active","Kookoovaya, Inc","We, The Pizza","305 PENNSYLVANIA AVE, SE, 
WASHINGTON, DC 20003","SMD 
6B01","C","Restaurant","APR 2006",200604,"FY2006","","KAVADIAS"
"1267","305 PENNSYLVANIA AVE SE","ABRA‐
082062","Active","Kookoovaya, Inc","We, The Pizza","305 PENNSYLVANIA AVE, SE, 
WASHINGTON, DC 20003","SMD 
6B01","C","Restaurant","MAY 2009",200905,"FY2009","KOOKOOVAYA,INC","WILLIAM J. KAVADIAS, TRUSTEE"
"1268","3050 K ST NW","ABRA‐
091251","Active","FT Mare DC, LLC","Fiola Mare","3050 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","FEB 2004",200402,"FY2004","","3050 K ASSOC"
"1269","3050 K ST NW","ABRA‐
091251","Active","FT Mare DC, LLC","Fiola Mare","3050 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","JAN 2014",201401,"FY2014","","WASHINGTON HARBOUR OWNER LLC"
"1270","3050 K ST NW","ABRA‐
091251","Active","FT Mare DC, LLC","Fiola Mare","3050 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","JAN 2014",201401,"FY2014","","WASHINGTON HARBOUR OWNER LLC"
"1271","3050 K ST NW","ABRA‐
091251","Active","FT Mare DC, LLC","Fiola Mare","3050 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","APR 2014",201404,"FY2014","","WASHINGTON HARBOUR OWNER LLC"
"1272","3050 K ST NW","ABRA‐
091251","Active","FT Mare DC, LLC","Fiola Mare","3050 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","SEP 2007",200709,"FY2007","","STARBUCK"
"1273","3050 K ST NW","ABRA‐
091251","Active","FT Mare DC, LLC","Fiola Mare","3050 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","JAN 2015",201501,"FY2015","","WASHINGTON HARBOUR OWNER LLC"
"1274","3050 K ST NW","ABRA‐
091251","Active","FT Mare DC, LLC","Fiola Mare","3050 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","JAN 2015",201501,"FY2015","","WASHINGTON HARBOUR OWNER LLC"
"1275","3050 K ST NW","ABRA‐
095194","Active","Orange Anchor 3050LLC","Orange Anchor","3050 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","FEB 2004",200402,"FY2004","","3050 K ASSOC"
"1276","3050 K ST NW","ABRA‐
095194","Active","Orange Anchor 3050LLC","Orange Anchor","3050 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","JAN 2014",201401,"FY2014","","WASHINGTON HARBOUR OWNER LLC"
"1277","3050 K ST NW","ABRA‐
095194","Active","Orange Anchor 3050LLC","Orange Anchor","3050 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","JAN 2014",201401,"FY2014","","WASHINGTON HARBOUR OWNER LLC"
"1278","3050 K ST NW","ABRA‐
095194","Active","Orange Anchor 3050LLC","Orange Anchor","3050 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","APR 2014",201404,"FY2014","","WASHINGTON HARBOUR OWNER LLC"
"1279","3050 K ST NW","ABRA‐
095194","Active","Orange Anchor 3050LLC","Orange Anchor","3050 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","SEP 2007",200709,"FY2007","","STARBUCK"
"1280","3050 K ST NW","ABRA‐
095194","Active","Orange Anchor 3050LLC","Orange Anchor","3050 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","JAN 2015",201501,"FY2015","","WASHINGTON HARBOUR OWNER LLC"
"1281","3050 K ST NW","ABRA‐
095194","Active","Orange Anchor 3050LLC","Orange Anchor","3050 K ST, NW, WASHINGTON, 
DC 20007","SMD 
2E05","C","Restaurant","JAN 2015",201501,"FY2015","","WASHINGTON HARBOUR OWNER LLC"
"1282","3050 K ST NW","ABRA‐
017308","Active","PPT, Inc.","Nick's Riverside Grille","3050 K ST, NW, UNIT A, 
WASHINGTON, DC 20007","SMD 
2E05","C","Restaurant","FEB 2004",200402,"FY2004","","3050 K ASSOC"
"1283","3050 K ST NW","ABRA‐
017308","Active","PPT, Inc.","Nick's Riverside Grille","3050 K ST, NW, UNIT A, 
WASHINGTON, DC 20007","SMD 
2E05","C","Restaurant","JAN 2014",201401,"FY2014","","WASHINGTON HARBOUR OWNER LLC"
"1284","3050 K ST NW","ABRA‐
017308","Active","PPT, Inc.","Nick's Riverside Grille","3050 K ST, NW, UNIT A, 
WASHINGTON, DC 20007","SMD 
2E05","C","Restaurant","JAN 2014",201401,"FY2014","","WASHINGTON HARBOUR OWNER LLC"
"1285","3050 K ST NW","ABRA‐
017308","Active","PPT, Inc.","Nick's Riverside Grille","3050 K ST, NW, UNIT A, 
WASHINGTON, DC 20007","SMD 
2E05","C","Restaurant","APR 2014",201404,"FY2014","","WASHINGTON HARBOUR OWNER LLC"
"1286","3050 K ST NW","ABRA‐
017308","Active","PPT, Inc.","Nick's Riverside Grille","3050 K ST, NW, UNIT A, 
WASHINGTON, DC 20007","SMD 
2E05","C","Restaurant","SEP 2007",200709,"FY2007","","STARBUCK"
"1287","3050 K ST NW","ABRA‐
017308","Active","PPT, Inc.","Nick's Riverside Grille","3050 K ST, NW, UNIT A, 
WASHINGTON, DC 20007","SMD 
2E05","C","Restaurant","JAN 2015",201501,"FY2015","","WASHINGTON HARBOUR OWNER LLC"
"1288","3050 K ST NW","ABRA‐
017308","Active","PPT, Inc.","Nick's Riverside Grille","3050 K ST, NW, UNIT A, 
WASHINGTON, DC 20007","SMD 
2E05","C","Restaurant","JAN 2015",201501,"FY2015","","WASHINGTON HARBOUR OWNER LLC"
"1289","3110 MOUNT PLEASANT ST NW","ABRA‐
074630","Active","Pupuseria San Miguel, 
Inc.","Pupuseria San Miguel","3110 MOUNT PLEASANT ST, NW, 
WASHINGTON, DC 20010","SMD 
1D04","D","Restaurant","DEC 2012",201212,"FY2012","PUPUSERIA  SAN MIGUEL","NEFTALI MELGAR"
"1290","3110 MOUNT PLEASANT ST NW","ABRA‐
074630","Active","Pupuseria San Miguel, 
Inc.","Pupuseria San Miguel","3110 MOUNT PLEASANT ST, NW, 
WASHINGTON, DC 20010","SMD 
1D04","D","Restaurant","NOV 2010",201011,"FY2010","NEFTALI MELGAR VASQUEZ","NEFTALI MELGAR"
"1292","3118 GEORGIA AVE NW","ABRA‐
094321","Active","Colony Club, LLC","Colony Club","3118 GEORGIA AVE, NW, 
WASHINGTON, DC 20010","SMD 
1A10","C","Tavern","JUN 2010",201006,"FY2010","MA-MA'S SOUTHERN CUISINE LLC","MCKINNEY ARTHUR L"
"1293","3118 GEORGIA AVE NW","ABRA‐
094321","Active","Colony Club, LLC","Colony Club","3118 GEORGIA AVE, NW, 
WASHINGTON, DC 20010","SMD 
1A10","C","Tavern","JAN 2009",200901,"FY2009","TAYYIBAT ENTERPRISES, LLC.","TAYYIBAT ENTERPRISES, LLC."
"1295","3133 CONNECTICUT AVE NW","ABRA‐
071753","Active","Kennedy Warren Club, 
LLC","Kennedy Warren Club LLC","3133 CONNECTICUT AVE, NW, 
WASHINGTON, DC 20008","SMD 
3C01","C","Tavern","SEP 2004",200409,"FY2004","","B F SAUL"
"1296","3133 CONNECTICUT AVE NW","ABRA‐
071753","Active","Kennedy Warren Club, 
LLC","Kennedy Warren Club LLC","3133 CONNECTICUT AVE, NW, 
WASHINGTON, DC 20008","SMD 
3C01","C","Tavern","MAY 2003",200305,"FY2003","","THE KLINGLE CORPORATION"
"1298","3155 MOUNT PLEASANT ST NW","ABRA‐
090797","Active","Radius Pizza, LLC","Radius","3155 MOUNT PLEASANT ST, NW, 
#101, WASHINGTON, DC 20010","SMD 
1D04","C","Restaurant","FEB 2015",201502,"FY2015","","JGJ PROPERTIES LLC"
"1299","3155 MOUNT PLEASANT ST NW","ABRA‐
090797","Active","Radius Pizza, LLC","Radius","3155 MOUNT PLEASANT ST, NW, 
#101, WASHINGTON, DC 20010","SMD 
1D04","C","Restaurant","JUL 2004",200407,"FY2004","","JGJ PROPERTIES, LLC"
"1300","3155 MOUNT PLEASANT ST NW","ABRA‐
090797","Active","Radius Pizza, LLC","Radius","3155 MOUNT PLEASANT ST, NW, 
#101, WASHINGTON, DC 20010","SMD 
1D04","C","Restaurant","OCT 2012",201210,"FY2012","RADIUS  PIZZA, LLC","JGJ PROPERTIES LLC"
"1301","3155 MOUNT PLEASANT ST NW","ABRA‐
090797","Active","Radius Pizza, LLC","Radius","3155 MOUNT PLEASANT ST, NW, 
#101, WASHINGTON, DC 20010","SMD 
1D04","C","Restaurant","MAY 2009",200905,"FY2009","RADIUS RESTAURANT, LLC","RADIUS RESTAURANT, LLC."
"1302","3155 MOUNT PLEASANT ST NW","ABRA‐
090797","Active","Radius Pizza, LLC","Radius","3155 MOUNT PLEASANT ST, NW, 
#101, WASHINGTON, DC 20010","SMD 
1D04","C","Restaurant","NOV 2001",200111,"FY2001","","JGJ PROPERTIES, LLC"
"1307","3201 MOUNT PLEASANT ST NW","ABRA‐
077454","Active","Marleny's Restaurant Inc.","Marleny's Restaurant & 
Carryout","3201 MOUNT PLEASANT ST, NW, 
WASHINGTON, DC 20010","SMD 
1D04","C","Restaurant","JAN 2008",200801,"FY2008","","DELEON"
"1308","3201 MOUNT PLEASANT ST NW","ABRA‐
077454","Active","Marleny's Restaurant Inc.","Marleny's Restaurant & 
Carryout","3201 MOUNT PLEASANT ST, NW, 
WASHINGTON, DC 20010","SMD 
1D04","C","Restaurant","JAN 2008",200801,"FY2008","","DELEON"
"1309","3201 MOUNT PLEASANT ST NW","ABRA‐
077454","Active","Marleny's Restaurant Inc.","Marleny's Restaurant & 
Carryout","3201 MOUNT PLEASANT ST, NW, 
WASHINGTON, DC 20010","SMD 
1D04","C","Restaurant","JUN 2002",200206,"FY2002","","DELEON"
"1310","3201 MOUNT PLEASANT ST NW","ABRA‐
077454","Active","Marleny's Restaurant Inc.","Marleny's Restaurant & 
Carryout","3201 MOUNT PLEASANT ST, NW, 
WASHINGTON, DC 20010","SMD 
1D04","C","Restaurant","DEC 2001",200112,"FY2001","","DELEON"
"1311","3201 MOUNT PLEASANT ST NW","ABRA‐
077454","Active","Marleny's Restaurant Inc.","Marleny's Restaurant & 
Carryout","3201 MOUNT PLEASANT ST, NW, 
WASHINGTON, DC 20010","SMD 
1D04","C","Restaurant","MAY 2003",200305,"FY2003","","GONZALEZ"
"1312","3201 MOUNT PLEASANT ST NW","ABRA‐
077454","Active","Marleny's Restaurant Inc.","Marleny's Restaurant & 
Carryout","3201 MOUNT PLEASANT ST, NW, 
WASHINGTON, DC 20010","SMD 
1D04","C","Restaurant","JAN 2007",200701,"FY2007","","GONZALEZ"
"1313","3201 MOUNT PLEASANT ST NW","ABRA‐
077454","Active","Marleny's Restaurant Inc.","Marleny's Restaurant & 
Carryout","3201 MOUNT PLEASANT ST, NW, 
WASHINGTON, DC 20010","SMD 
1D04","C","Restaurant","AUG 2003",200308,"FY2003","","GONZALEZ"
"1314","3201 MOUNT PLEASANT ST NW","ABRA‐
077454","Active","Marleny's Restaurant Inc.","Marleny's Restaurant & 
Carryout","3201 MOUNT PLEASANT ST, NW, 
WASHINGTON, DC 20010","SMD 
1D04","C","Restaurant","JUL 2005",200507,"FY2005","","DELEON"
"1315","3201 NEW MEXICO AVE NW","ABRA‐
092731","Active","Wagshal's 3201 LLC","Wagshal's","3201 NEW MEXICO AVE, NW, 
WASHINGTON, DC 20016","SMD 
3D08","D","Restaurant","SEP 2012",201209,"FY2012","GOLDEN EAGLE, INC.","THE AMERICAN UNIVERSITY"
"1316","3201 NEW MEXICO AVE NW","ABRA‐
092731","Active","Wagshal's 3201 LLC","Wagshal's","3201 NEW MEXICO AVE, NW, 
WASHINGTON, DC 20016","SMD 
3D08","D","Restaurant","MAY 2008",200805,"FY2008","","AMERICAN UNIV."
"1317","3201 NEW MEXICO AVE NW","ABRA‐
087728","Active","Golden Eagle, Inc.","Al Dente","3201 NEW MEXICO AVE, NW, 
WASHINGTON, DC 20016","SMD 
3D08","C","Restaurant","SEP 2012",201209,"FY2012","GOLDEN EAGLE, INC.","THE AMERICAN UNIVERSITY"
